sheet,categoria,score,nome_azienda,telefono,regione,citta,sito_web,instagram,linkedin,email
2026-05-07,Ottimale,75.0,Iris Costruzioni S.R.L.,055 246 6242,Toscana,Firenze,http://www.iriscostruzioni.it/,,,
2026-05-07,Ottimale,75.0,ARTECASA S.R.L.,333 316 0772,Toscana,Firenze,https://www.artecasadirizzo.it/,,,
2026-05-07,Alto,70.0,La Firenze Lavori Srl,055 897 9061,Toscana,Firenze,http://www.lafirenzelavori.it/,https://www.instagram.com/firenzelavori,https://www.linkedin.com/company/firenze-lavori,
2026-05-07,Alto,65.0,Iniziative Edili S.r.l.,055 718 9225,Toscana,Firenze,http://www.cacciamani.it/,,https://www.linkedin.com/in/marzio-cacciamani-8b1b9743,
2026-05-07,Alto,65.0,Edil Somigli Srl,055 682 1233,Toscana,Firenze,http://www.edilsomigli.com/,,,
2026-05-07,Alto,65.0,Moresi Edilimmobili Srl,335 404 801,Toscana,Firenze,http://moresiedilimmobili.it/,,,
2026-05-07,Alto,65.0,Edil Standard S.r.l.s,353 447 4823,Toscana,Firenze,http://www.edilstandardtoscana.com/,,,
2026-05-07,Alto,65.0,SESE Srl,055 553 5306,Toscana,Firenze,http://www.sese.it/,,,
2026-05-07,Alto,65.0,Leonardo Edil,353 394 3897,Toscana,Firenze,https://leonardoedil.com/,,,
2026-05-07,Alto,65.0,Fratelli Restauri,329 589 3200,Toscana,Firenze,https://www.fratellirestauri.it/,,,
2026-05-07,Alto,65.0,Edil Vassallo,345 231 6016,Toscana,Firenze,https://www.edilvassallo.it/,,,
2026-05-07,Alto,65.0,Edil D’Oro & Figlio srl,368 685 454,Toscana,Firenze,https://edildoroefiglio.com/,https://www.instagram.com/edil.doro,,
2026-05-07,Alto,65.0,Figli Di Augusto Lorenzini Srl,055 552 2855,Toscana,Firenze,http://www.lorenzinispa.it/,,,
2026-05-07,Alto,65.0,F.G. Costruzione e Restauro,333 481 0587,Toscana,Firenze,https://www.fgcostruzionerestauro.com/,,,
2026-05-07,Alto,65.0,Eredi Di E. Capecchi Srl,055 422 3438,Toscana,Firenze,https://www.eredicapecchi.it/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,,
2026-05-07,Alto,65.0,Erti Restauri Edili,320 305 2786,Toscana,Firenze,https://www.ertiimmobiliareerestaurisrl.com/,,,
2026-05-07,Alto,65.0,EdilBonaccorso srl,055 880 1917,Toscana,Firenze,http://www.edilbonaccorso.it/,,,
2026-05-07,Alto,65.0,Zenit Soluzioni Edili,389 888 3634,Toscana,Firenze,https://www.zenitsoluzioni.it/,https://www.instagram.com/zenit__soluzioni,,
2026-05-07,Alto,65.0,Edilcapezzuoli s.r.l.,055 715728,Toscana,Firenze,http://www.edilcapezzuoli.it/,,,
2026-05-07,Alto,60.0,Impresa Edile Firenze B.A.I.C.,055 782702,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,Impresa Edile ALE&ANDRE S.a.s.,320 955 9696,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,La Rondinella Costruzioni Srl,055 933 6244,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,GM IMPIANTI ELETTRICI E MANUTENZIONE,380 630 6613,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,C.S.S. Srl - Costruzioni Strade Servizi per l'Edilizia,339 585 4136,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,G.F.C. Lavori Edili Srl,340 630 9715,Toscana,Firenze,,,,
2026-05-07,Alto,60.0,CAVALLARO - Trasporti - Lavori Edili Stradali - Movimento Terra,055 760 6586,Toscana,Firenze,,,,
2026-05-07,Alto,55.0,"Impresa Edile & Assistenza H24 Firenze – Idraulico, Elettricista, Condizionatori",324 745 0444,Toscana,Firenze,https://www.edilalbaristrutturazioni.it/,,,
2026-05-07,Alto,55.0,Edil2d - Ristrutturazione Firenze,334 595 3268,Toscana,Firenze,http://www.edil2d.it/,,,
2026-05-08,Ottimale,100.0,S.Filippo Costruzioni,0583 490776,Toscana,Lucca,http://www.impresa-edile-lucca.it/,https://www.instagram.com/sfilippocostruzioni,,
2026-05-08,Ottimale,100.0,Elettroimpianti srl,0583 94567,Toscana,Lucca,http://www.elettroimpianti.lucca.it/,,,
2026-05-08,Ottimale,100.0,Martinelli Impianti S.r.l.,0583 513321,Toscana,Lucca,http://www.martinelli-impianti.it/,,,
2026-05-08,Ottimale,100.0,CASSA EDILE LUCCHESE,0583 55555,Toscana,Lucca,https://cassa.luccaedile.it/,,,
2026-05-08,Ottimale,90.0,Centro Edile Lucca srl,0583 962526,Toscana,Lucca,http://www.centroedilelucca.com/,,,
2026-05-08,Ottimale,90.0,Sintesi Impianti Srl,0583 953454,Toscana,Lucca,https://www.sintesimpianti.it/,,,
2026-05-08,Ottimale,90.0,S.r. Impianti Elettrici S.r.l.,0583 491055,Toscana,Lucca,https://srimpianti.it/,,,
2026-05-08,Ottimale,90.0,La Nuova Idroluce - Impianti di condizionamento e riscaldamento - Lucca,0583 407426,Toscana,Lucca,http://www.lanuovaidroluce.com/,,,
2026-05-08,Ottimale,90.0,START Elettroimpianti,0583 082951,Toscana,Lucca,http://www.startelettroimpianti.com/,,,
2026-05-08,Ottimale,90.0,Impresa Edile Piccioli Edilizia Ristrutturazioni,328 024 4354,Toscana,Lucca,http://www.piccioliedilizia.it/,,,
2026-05-08,Ottimale,90.0,Impresa Edile G.N.M. di Agim,340 259 8702,Toscana,Lucca,http://www.impresaedilegnmpisa.it/,,,
2026-05-08,Ottimale,90.0,BL. Alta Edilizia S.A.S.,329 956 5242,Toscana,Lucca,https://www.blaltaedilizia.it/,,,
2026-05-08,Ottimale,85.0,Del Debbio,0583 95851,Toscana,Lucca,http://www.deldebbio.it/,,,
2026-05-08,Ottimale,85.0,C.M. Edil srl,0583 464180,Toscana,Lucca,http://cmedil.it/,https://www.instagram.com/c.m.edil_srl,,
2026-05-08,Ottimale,85.0,Elettromeccanica S. Marco Srl,0583 343480,Toscana,Lucca,http://www.elettromeccanicasanmarco.it/,,,
2026-05-08,Ottimale,85.0,Dimensione Fuoco srl,328 125 4911,Toscana,Lucca,https://dimensionefuocolucca.it/,,,
2026-05-08,Ottimale,85.0,MCB SRL - assistenza caldaie condizionamento stufe ed energie alternative,0583 581454,Toscana,Lucca,http://www.mcbclima.it/,,,
2026-05-08,Ottimale,85.0,Nicoletti Group S.R.L.,0583 418667,Toscana,Lucca,http://www.nicolettigroup.it/,,,
2026-05-08,Ottimale,85.0,ATService di Alessandro Talini,380 157 0188,Toscana,Lucca,https://atserviceimpiantielettrici.wordpress.com/,,,
2026-05-08,Ottimale,85.0,Edilsutera,050 742311,Toscana,Lucca,http://www.edilsutera.it/,https://www.instagram.com/edilsuterainnovationdesign,,
2026-05-08,Ottimale,85.0,Centro Commerciale Valfreddana,0583 353100,Toscana,Lucca,http://ccvf.it/,https://www.instagram.com/ccvf_materiali_edili,,
2026-05-08,Ottimale,85.0,Edil C,0583 327175,Toscana,Lucca,https://www.instagram.com/edilcsrllucca/,,,
2026-05-08,Ottimale,85.0,Pieroni srl,0583 838375,Toscana,Lucca,http://www.pieroni.it/,https://www.instagram.com/pieronisrl,https://www.linkedin.com/company/pieroni-construction,
2026-05-08,Ottimale,85.0,Panza srl,0583 295629,Toscana,Lucca,https://www.panzasrl.com/,,,
2026-05-08,Ottimale,85.0,Massoni P. e M. S.R.L.,0583 94453,Toscana,Lucca,http://www.massonipem.it/,,,
2026-05-08,Ottimale,85.0,Italnolo Lucca,0583 469024,Toscana,Lucca,https://italnolo.it/index.php?controller=store&id_store=20,,,
2026-05-08,Ottimale,80.0,Varia Costruzioni,0583 511888,Toscana,Lucca,http://www.variacostruzioni.it/,https://www.instagram.com/studiosarchitecture,https://www.linkedin.com/company/studios-architecture,
2026-05-08,Ottimale,80.0,Impresa Edile Marchini Costruzioni s.r.l.,0583 403151,Toscana,Lucca,https://www.marchinicostruzioni.it/,,,
2026-05-08,Ottimale,80.0,Ippolito Costruzioni,0583 343381,Toscana,Lucca,https://www.ippolitocostruzioni.it/,,,
2026-05-08,Ottimale,80.0,Impresa Edile Flavio e Luli,392 188 1042,Toscana,Lucca,http://www.flavioeluli.it/,,,
2026-05-08,Ottimale,80.0,MG Costruzioni,0583 407124,Toscana,Lucca,https://www.pariv.it/impresa-edile/,https://www.instagram.com/pa.riv.official,,
2026-05-08,Ottimale,80.0,Impresa Edile Francesconi Srl,0583 48401,Toscana,Lucca,http://www.impresaedilefrancesconi.it/,,,
2026-05-08,Ottimale,80.0,Varia Costruzioni S.R.L,0583 330184,Toscana,Lucca,https://www.variacostruzioni.it/,https://www.instagram.com/studiosarchitecture,https://www.linkedin.com/company/studios-architecture,
2026-05-08,Ottimale,80.0,KR COSTRUZIONI,328 664 4685,Toscana,Lucca,https://www.facebook.com/KRCOSTRUZIONI2006,,,
2026-05-08,Ottimale,80.0,Nannini Costruzioni Srl,0583 343413,Toscana,Lucca,http://www.nanninicostruzioni.it/,https://instagram.com/nanninicostruzionisrl,,
2026-05-08,Ottimale,80.0,Bianchi Costruzioni srl,0583 164 6001,Toscana,Lucca,https://bianchi-costruzioni.it/,,,
2026-05-08,Ottimale,80.0,ISOLA COSTRUZIONI Srl,347 772 1291,Toscana,Lucca,http://isolaugo.it/,,,
2026-05-08,Ottimale,80.0,G.B.A. Costruzioni Srl,0583 53406,Toscana,Lucca,https://www.gbacostruzioni.com/,,,
2026-05-08,Ottimale,80.0,Palumbo Costruzioni S.R.L.,0583 955030,Toscana,Lucca,http://www.palumbocostruzionisrl.com/,,,
2026-05-08,Ottimale,80.0,Trifino Costruzioni SRL,0583 407978,Toscana,Lucca,http://trifinocostruzioni.it/,,,
2026-05-08,Ottimale,80.0,Mobilia Costruzioni srl,353 319 9750,Toscana,Lucca,https://mobiliacostruzioni.it/,https://www.instagram.com/mobiliacostruzionisrl,,
2026-05-08,Ottimale,80.0,Impresa edile Taddei Massimo,0584 619981,Toscana,Lucca,https://taddeimassimo.it/,https://www.instagram.com/taddeimassimo_srl,,
2026-05-08,Ottimale,80.0,Pardini Armando Costruzioni srl,0583 995560,Toscana,Lucca,https://www.pardiniarmandocostruzioni.it/,,,
2026-05-08,Ottimale,80.0,Claudio Impianti di Aly Claudio,339 131 5152,Toscana,Lucca,https://www.claudioimpianti.it/,,,
2026-05-08,Ottimale,80.0,Tecnocostruzioni SRL,0583 311061,Toscana,Lucca,https://www.tcimpianti.com/,,,
2026-05-08,Ottimale,80.0,GM IMPIANTI SRL,347 838 0747,Toscana,Lucca,http://gm-impianti.srl/index.html,https://www.instagram.com/gm_impianti_srl,,
2026-05-08,Ottimale,80.0,S2 Impianti Snc Di Conti Stefano E Venturini Simone,0583 30202,Toscana,Lucca,http://www.s2impianti.com/,,,
2026-05-08,Ottimale,80.0,Raffaele Zara - Ristrutturazioni D'Interni,375 663 4096,Toscana,Lucca,https://www.raffaelezara.it/,https://www.instagram.com/ristrutturazioni_dinterni,,
2026-05-08,Ottimale,80.0,Impresa Edile Pellegrini Alberto,348 330 1629,Toscana,Lucca,https://www.albertopellegrinicostruzioni.it/,https://www.instagram.com/pellegrini_costruzioni,,
2026-05-08,Ottimale,80.0,Impresa Edile DMBP SRL Dhamo Martin,340 487 0499,Toscana,Lucca,https://www.impresaediledm.it/,,,
2026-05-08,Ottimale,80.0,Pef Costruzioni Srl,050 864455,Toscana,Lucca,http://www.pefcostruzioni.com/,,,
2026-05-08,Ottimale,75.0,C.e.l.f.a. S.r.l.,0583 584997,Toscana,Lucca,http://www.celfasrl.it/,,,
2026-05-08,Ottimale,75.0,Klimabita,392 599 0315,Toscana,Lucca,http://www.klimabita.com/,https://www.instagram.com/klimabita,,
2026-05-08,Ottimale,75.0,Pluriservice Srl,0583 503046,Toscana,Lucca,http://www.pluriservicelucca.it/,,,
2026-05-08,Ottimale,75.0,Serafini e Tocchini,0583 955427,Toscana,Lucca,https://www.serafinietocchini.com/,,,
2026-05-08,Ottimale,75.0,Vangelisti Roberto snc,0583 953771,Toscana,Lucca,http://www.vangelistiroberto.it/,https://www.instagram.com/elettroonline,,
2026-05-08,Ottimale,75.0,Cosmoluce Srl,0583 328067,Toscana,Lucca,http://www.cosmoluce.it/,,,
2026-05-08,Ottimale,75.0,Ristrutturoo - Lucca,800 800 865,Toscana,Lucca,https://ristrutturoo.it/,,,
2026-05-08,Alto,70.0,Impresa Edile Rossi Michele,360 340 111,Toscana,Lucca,https://www.rossimicheleimpresaedile.it/,,,
2026-05-08,Alto,70.0,Sa.gi. Costruzioni S.r.l.,335 624 7259,Toscana,Lucca,http://www.sagicostruzioni.it/,,,
2026-05-08,Alto,65.0,Edil Vision SRL,327 197 6845,Toscana,Lucca,https://www.edilvisionsrl.it/,,,
2026-05-08,Alto,65.0,Arte Intonaci Srl Societa' Unipersonale,347 356 6950,Toscana,Lucca,http://www.arteintonaci.it/,,,
2026-05-08,Alto,65.0,Puccetti Impianti SRL,,Toscana,Lucca,https://www.puccettimpianti.it/,,,
2026-05-08,Alto,65.0,Piemme S.a.s.di Morini Sergio & C.,0583 491080,Toscana,Lucca,http://www.piemmeimpiantielettrici.it/,,,
2026-05-08,Alto,65.0,Cri.Max sabbiature edili e industriali di Torrelli Maria Cristina,349 816 3320,Toscana,Lucca,http://www.crimaxsabbiature.it/,,,
2026-05-08,Alto,65.0,Fabio Francesconi s.r.l.,0583 983290,Toscana,Lucca,http://www.fabiofrancesconisrl.com/,,,
2026-05-08,Alto,65.0,Ricci spa,0583 343593,Toscana,Lucca,,,,
2026-05-08,Alto,65.0,Luccasfalti Di Meconi Alessio,340 743 7539,Toscana,Lucca,http://www.luccasfalti.com/,,,
2026-05-08,Alto,65.0,Habitat,348 873 4201,Toscana,Lucca,http://habitatlucca.it/,,,
2026-05-08,Alto,65.0,Versilia Ponteggi SRL,339 317 5321,Toscana,Lucca,https://www.versiliaponteggi.it/,,,
2026-05-08,Alto,65.0,Ditta Paganelli & Amidei snc,0583 88155,Toscana,Lucca,,,,
2026-05-08,Alto,65.0,Giannini Giusto Srl,0583 299037,Toscana,Lucca,http://www.gianninigiusto.it/,,,
2026-05-08,Alto,60.0,Impresa Edile Space Color,389 885 9860,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,G.S. Costruzioni S.R.L.,345 280 0017,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,Impresa Edile Spina Daniele,0583 999067,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,Impresa Edile Pardini Dino & C. S.N.C.,0583 584845,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,Romano Davide Costruzioni E Restauri Srl Davide,0583 998274,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,G.P. Tecno Impianti,366 190 3189,Toscana,Lucca,,,,
2026-05-08,Alto,60.0,Alessio Ferro - Ditta Edile 2.0,388 751 6998,Toscana,Lucca,,,,
2026-05-08,Alto,55.0,Brogi Costruzioni sas,328 477 1445,Toscana,Lucca,https://sites.google.com/view/brogi-costruzioni-sas,,,
2026-05-08,Alto,55.0,Impresa edile Del Debbio Andrea,335 612 6539,Toscana,Lucca,https://pavimentoveneziano.it/,,,
2026-05-08,Alto,55.0,Impresa Edile C&C SRL,335 616 5477,Toscana,Lucca,https://www.impresaedilecec.it/,,,
2026-05-08,Alto,55.0,FREE IMPIANTI ELETTRICI E IDRAULICI,328 551 0470,Toscana,Lucca,https://www.freeimpianti.it/,,,
2026-05-08,Alto,55.0,Soluzioni e Costruzioni Soc. Coop.,349 054 8584,Toscana,Lucca,https://www.soluzioniecostruzioni.it/,https://www.instagram.com/soluzioni_e_costruzioni,,
2026-05-08,Alto,55.0,Cipi Costruzioni,348 895 5746,Toscana,Lucca,https://cipicostruzioni.it/,,,
2026-05-08,Alto,55.0,Guinigi Costruzioni Srl,0583 515706,Toscana,Lucca,http://www.guinigicostruzioni.com/,,,
2026-05-09,Ottimale,100.0,Ristrutturazione Moderna S.r.l,349 219 8630,Emilia-Romagna,Modena,https://gratis-4837805.webadorsite.com/,https://instagram.com/ristrutturazione_moderna,,
2026-05-09,Ottimale,100.0,TermoK8 Group - The Green General Contractor,059 838 2803,Emilia-Romagna,Modena,https://www.termok8group.it/,,,
2026-05-09,Ottimale,90.0,C2 EDILIZIA SRLS - Ristrutturazioni chiavi in mano,346 306 5889,Emilia-Romagna,Modena,http://www.c2edilizia.it/,,,
2026-05-09,Ottimale,90.0,De Lucia Costruzioni,333 790 2395,Emilia-Romagna,Modena,http://www.reteimprese.it/37431,,,
2026-05-09,Ottimale,85.0,Malagoli Matteo,335 872 6839,Emilia-Romagna,Modena,https://www.malagolimatteo.it/,https://www.instagram.com/malagoli_matteo_,,
2026-05-09,Ottimale,85.0,Cavicchioli Termoidraulica,059 613 2119,Emilia-Romagna,Modena,https://www.facebook.com/Cavicchioli-Termoidraulica-284715715386119/,,,
2026-05-09,Ottimale,85.0,Pirazzini S.R.L.,059 251360,Emilia-Romagna,Modena,http://www.pirazziniedilizia.it/,,,
2026-05-09,Ottimale,80.0,Edilcostruzioni Modena,059 848539,Emilia-Romagna,Modena,https://www.edilcostruzioni-mo.it/,,,
2026-05-09,Ottimale,80.0,Impresa Ragazzi - Ditta Edile,059 454612,Emilia-Romagna,Modena,http://impresaragazzi.com/,,,
2026-05-09,Ottimale,80.0,MT Impresa Edile Modena,327 541 7260,Emilia-Romagna,Modena,http://mtsrls.it/,,,
2026-05-09,Ottimale,80.0,Edil Costruzioni Modenese Srl,059 395799,Emilia-Romagna,Modena,https://edilcostruzionimodenese.it/,,,
2026-05-09,Ottimale,80.0,S.A.Co.Gen. Societa' Appalti Costruzioni Generali Srl,059 872 0396,Emilia-Romagna,Modena,http://www.sacogen.com/,https://www.instagram.com/sacogensrl,,
2026-05-09,Ottimale,80.0,A.M. Impianti Snc Di Ascari C. E Magnani C.,059 441704,Emilia-Romagna,Modena,http://www.amimpianti.com/,,,
2026-05-09,Ottimale,75.0,Mario Neri S.p.A.,059 281600,Emilia-Romagna,Modena,http://www.marioneri.it/,,,
2026-05-09,Ottimale,75.0,Idraulico Modena | Sistema Casa srls,380 208 2483,Emilia-Romagna,Modena,https://ilsistemacasa.it/,,,
2026-05-09,Ottimale,75.0,Emilia Finiture S.R.L.,059 826320,Emilia-Romagna,Modena,https://emiliafiniture.com/,,,
2026-05-09,Ottimale,75.0,Gemmalpe S.r.l.,059 283553,Emilia-Romagna,Modena,http://www.gemmalpe.it/,,,
2026-05-09,Alto,70.0,Icoed Srl | Costruzioni e Ristrutturazioni Edili | Modena,059 580 1764,Emilia-Romagna,Modena,https://www.icoed.it/,,,
2026-05-09,Alto,70.0,AMAN IMPIANTI Progettazione e Realizzazione di Impianti ELETTRICI Civili e Industriali. Modena,339 352 6751,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,Ristrutturazione Moderna Di Mario Edile,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,AEC COSTRUZIONI,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,Edilsand srl,346 798 8937,Emilia-Romagna,Modena,https://www.edilsand.it/,,,
2026-05-09,Alto,65.0,Impresa Bacchelli,059 333104,Emilia-Romagna,Modena,http://www.impresabacchelli.it/,,,
2026-05-09,Alto,65.0,Edil G.P. Modenese Di Pacchiano Giuseppe,059 334793,Emilia-Romagna,Modena,http://www.edilgplamodenese.com/,,,
2026-05-09,Alto,65.0,Modena Impianti Srl,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,AG Energy Srl | Impianti Fotovoltaici e Impianti Termoidraulici,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,S.C.S Impianti,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,Cortese Attilio - Impianti Termoidraulici,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,65.0,Euroclimatic s.r.l. | Installazione impianti elettrici e idraulici | Modena,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,60.0,Edil-Costruzioni Srl,059 260516,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,60.0,Edilea Srl,059 345775,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,Costruzioni Generali Due Srl - Azienda Edile,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,Barbieri Costruzioni S.R.L.,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,Euro Al Bek SRL- Ristrutturazioni Modena,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,Ferrari Costruzioni,340 838 7277,Emilia-Romagna,Modena,http://ferrari-costruzioni.com/,https://www.instagram.com/ferrari.costruzioni,,
2026-05-09,Alto,55.0,Impianti Cr Cattini Roli & C. Snc,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,MC Impianti Tecnologici,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,Costruzioni Bernardoni San Cesario S.r.l.,,Emilia-Romagna,Modena,,,,
2026-05-09,Alto,55.0,"Co.Sy.Be. Srl - Impermeabilizzazioni,applicazioni in resine, lavori edili vari",059 397 1241,Emilia-Romagna,Modena,http://www.cosybe.it/,,https://www.linkedin.com/in/domenico-de-nicola-8339b3149,
2026-05-12,Ottimale,100.0,Generale Edilizia Srl,392 156 0773,Lazio,Latina,http://www.generaleedilizia.com/,https://www.instagram.com/generaleedilizia,,
2026-05-12,Ottimale,100.0,C.E.M.I. IMPIANTI s.r.l.,0773 175 1002,Lazio,Latina,http://cemilatina.com/,https://www.instagram.com/c.e.m.i.impianti,,
2026-05-12,Ottimale,100.0,int&ext Ristrutturazioni Costruzioni Restyling,800 587 969,Lazio,Latina,https://www.inteext.it/,https://www.instagram.com/inteext,http://linkedin.com/in/inteext,
2026-05-12,Ottimale,100.0,"Mida Home S.r.l. Costruzioni e ristrutturazioni edili, ristrutturazioni appartamenti Roma, Roma Est",347 768 5455,Lazio,Latina,https://www.midahomesrl.it/,https://www.instagram.com/mida_home,,
2026-05-12,Ottimale,100.0,"Ristrutturazioni & Assistenza H24 Roma – Idraulico, Elettricista, Caldaie & Clima",324 745 0444,Lazio,Latina,https://edilalbaristrutturazioni.it/,,,
2026-05-12,Ottimale,100.0,Aedificium Romae - Costruzioni-Ristrutturazioni-Impiantistica,06 9978 4718,Lazio,Latina,https://www.aedificiumromae.it/,https://www.instagram.com/aedificiumromae,,
2026-05-12,Ottimale,100.0,int&ext Ristrutturazioni Costruzioni Restyling,800 587 969,Lazio,Latina,https://www.inteext.it/,https://www.instagram.com/inteext,http://linkedin.com/in/inteext,
2026-05-12,Ottimale,100.0,Edilizia 95 Roma,392 012 1544,Lazio,Latina,https://www.edilizia95.it/,,,
2026-05-12,Ottimale,100.0,Lunadei Ristrutturazioni,06 541 6284,Lazio,Latina,https://lunadeiristrutturazioni.it/,,,
2026-05-12,Ottimale,90.0,Ristrutturazioni Roma Latina,388 449 7528,Lazio,Latina,https://ristrutturazionilazio.jimdofree.com/,,,
2026-05-12,Ottimale,90.0,Cassa Edile Della Provincia Di Latina,0773 663636,Lazio,Latina,http://www.cassaedilelatina.it/,,,
2026-05-12,Ottimale,90.0,DP IMPIANTI SRLS,0773 188 8320,Lazio,Latina,https://www.dpimpiantilatina.com/,,,
2026-05-12,Ottimale,90.0,Costruzioni e Ristrutturazioni Edili Roma - Albert Costruzioni,344 166 3555,Lazio,Latina,https://albertcostruzioni.it/,,,
2026-05-12,Ottimale,90.0,Giaguaro Edilizia,0773 664028,Lazio,Latina,http://www.giaguaroedilizia.com/,https://www.instagram.com/giaguaro.edilizia,https://www.linkedin.com/company/11000941,
2026-05-12,Ottimale,85.0,Servizi Edili Roma,380 387 1858,Lazio,Latina,http://www.serviziediliroma.it/,https://www.instagram.com/serviziediliroma,,
2026-05-12,Ottimale,85.0,GruppoAST Demolizioni E Scavi A Latina,0773 623672,Lazio,Latina,http://www.gruppoast.it/,,,
2026-05-12,Ottimale,85.0,Beton Black S.p.A.,0773 258612,Lazio,Latina,http://betonblack.it/,,,
2026-05-12,Ottimale,85.0,LatinGroup,0773 164 7147,Lazio,Latina,http://latingroup.it/,,,
2026-05-12,Ottimale,85.0,Santori Srl,0773 690161,Lazio,Latina,http://www.santorisrl.it/,,,
2026-05-12,Ottimale,85.0,Spazio Clima Srl,0773 010027,Lazio,Latina,https://spazioclima.com/,,,
2026-05-12,Ottimale,85.0,Energastore Latina,0773 664483,Lazio,Latina,https://www.energastore.it/,,,
2026-05-12,Ottimale,85.0,ELETTRICISTA/ANTENNISTA SIMONE/APRILIA-LATINA-ARDEA,339 261 7114,Lazio,Latina,http://www.elettricista-simone.it/,,,
2026-05-12,Ottimale,80.0,FD COSTRUZIONI SRL Unipersonale,331 904 7664,Lazio,Latina,,,,
2026-05-12,Ottimale,80.0,Evo Costruzioni S.r.l | Impresa edile Latina,0773 242877,Lazio,Latina,http://www.evocostruzioni.com/,,,
2026-05-12,Ottimale,80.0,Borsari Srl - Impresa Di Costruzioni - Latina,0773 479758,Lazio,Latina,https://www.borsaricostruzioni.it/,,,
2026-05-12,Ottimale,80.0,Panetti Costruzioni,335 569 0383,Lazio,Latina,http://www.panetti.casa/,,,
2026-05-12,Ottimale,80.0,Bellotto Costruzioni s.r.l.,06 3105 0624,Lazio,Latina,http://bellottocostruzioni.it/,,,
2026-05-12,Ottimale,80.0,COSTRUZIONI RINALDI SRL,0773 250718,Lazio,Latina,https://www.rinaldi.construction/,,https://www.linkedin.com/company/costruzioni-rinaldi,
2026-05-12,Ottimale,80.0,S. M. Costruzioni Edili e Stradali,06 299694,Lazio,Latina,https://www.smcostruzionisrls.com/,,,
2026-05-12,Ottimale,80.0,Immobiliare Costruzioni Da.Co,0773 623946,Lazio,Latina,http://www.dacocostruzioni.it/,,,
2026-05-12,Ottimale,80.0,Falchetto Edilizia S.R.L.,0773 631682,Lazio,Latina,https://falchettoedilizia.it/,,,
2026-05-12,Ottimale,80.0,Rdr Costruzioni,346 405 9445,Lazio,Latina,http://www.rdrcostruzioni.com/,,,
2026-05-12,Ottimale,80.0,Bianconi Costruzioni,0773 474713,Lazio,Latina,http://www.bianconicostruzioni.it/,,,
2026-05-12,Ottimale,80.0,Seval Costruzioni,0773 731131,Lazio,Latina,https://www.piattaformeaereelatina.com/,,,
2026-05-12,Ottimale,80.0,Furlan Costruzioni Italia S.R.L.,0773 250073,Lazio,Latina,http://www.furlansrl.it/,,,
2026-05-12,Ottimale,80.0,Impiantistica Latina Srl,0773 208557,Lazio,Latina,https://www.impiantisticalatina.it/,,,
2026-05-12,Ottimale,80.0,E.S.D. IMPIANTI DI MADDALENA MARIO,0773 280458,Lazio,Latina,http://www.esdimpianti.it/,,,
2026-05-12,Ottimale,80.0,SeC Impianti srl - Impianti Elettrici Civili e Industriali - Roma,0773 879695,Lazio,Latina,https://www.secimpianti.com/lavora-con-noi-1.html,,,
2026-05-12,Ottimale,80.0,Artigiana Impianti Srl,0773 273601,Lazio,Latina,,,,
2026-05-12,Ottimale,80.0,P.C.C. Impianti SRL,0773 696807,Lazio,Latina,http://www.pccimpianti.it/,,,
2026-05-12,Ottimale,80.0,Edil Leonardo srl - Edilizia Sostenibile Roma e Latina,345 538 9463,Lazio,Latina,http://www.edilleonardo.it/,https://www.instagram.com/edil_leonardo,https://www.linkedin.com/company/edil-leonardo-srl,
2026-05-12,Ottimale,80.0,Impresa Edile Lauretti Cesare,351 887 5402,Lazio,Latina,http://www.impresaedilelauretticesare.it/,,,
2026-05-12,Ottimale,80.0,"Ditta Laudani, Ristrutturazioni Edili Roma",333 698 0242,Lazio,Latina,https://www.dittaristrutturazioniroma.it/,,,
2026-05-12,Ottimale,80.0,Rinaldi Damiano | Ditta Edile e Ristrutturazioni Roma,347 385 5125,Lazio,Latina,https://rinaldiedilizia.it/,,,
